episode,step,agent1_prev_action,agent1_curr_action,agent2_prev_action,agent2_curr_action,agent1_response_to_agent2,agent2_response_to_agent1
3,39,0.4861088,0.54536396,0.733208,-0.25316423,-0.18784404,-0.7392731
3,40,0.54536396,0.3669237,-0.25316423,-0.6538709,0.6200879,-1.1992348
3,41,0.3669237,0.6469066,-0.6538709,-0.50630903,1.3007774,-0.8732327
3,42,0.6469066,0.42060837,-0.50630903,-0.66187876,0.92691743,-1.3087854
3,43,0.42060837,0.6223346,-0.66187876,1.0,1.2842133,0.5793916
3,44,0.6223346,0.6559829,1.0,0.345566,-0.3440171,-0.2767686
3,45,0.6559829,0.4886944,0.345566,0.46573806,0.1431284,-0.19024485
3,46,0.4886944,0.6645593,0.46573806,-1.0,0.19882125,-1.4886944
3,47,0.6645593,0.5932162,-1.0,0.43610805,1.5932162,-0.22845125
3,48,0.5932162,0.44063675,0.43610805,-0.7527985,0.0045287013,-1.3460147
3,49,0.44063675,0.50306416,-0.7527985,0.6263508,1.2558627,0.18571407
4,0,0.50306416,0.16008286,0.6263508,0.6164466,-0.46626794,0.11338246
4,1,0.16008286,0.6227648,0.6164466,0.46814632,0.0063182116,0.30806345
4,2,0.6227648,0.5165888,0.46814632,-0.86124223,0.048442483,-1.4840071
4,3,0.5165888,0.57591975,-0.86124223,0.7043143,1.4371619,0.18772548
4,4,0.57591975,0.6484262,0.7043143,-0.015951917,-0.055888116,-0.5918717
4,5,0.6484262,0.61852753,-0.015951917,0.993501,0.63447946,0.34507483
4,6,0.61852753,0.5837271,0.993501,0.9360523,-0.4097739,0.3175248
4,7,0.5837271,0.48248923,0.9360523,0.49283513,-0.4535631,-0.09089199
4,8,0.48248923,0.3591394,0.49283513,0.38331026,-0.13369572,-0.09917897
4,9,0.3591394,0.5663411,0.38331026,-0.81109405,0.18303084,-1.1702335
4,10,0.5663411,0.5111781,-0.81109405,0.49371773,1.3222721,-0.07262337
4,11,0.5111781,0.35967004,0.49371773,-0.41272223,-0.13404769,-0.9239003
4,12,0.35967004,0.62139153,-0.41272223,-0.9041361,1.0341138,-1.2638061
4,13,0.62139153,0.43694037,-0.9041361,0.5688149,1.3410765,-0.05257666
4,14,0.43694037,0.3874337,0.5688149,0.90284246,-0.18138117,0.4659021
4,15,0.3874337,0.56036866,0.90284246,-0.32099393,-0.3424738,-0.70842767
4,16,0.56036866,0.5343801,-0.32099393,1.0,0.855374,0.43963134
4,17,0.5343801,0.63390017,1.0,-0.4993473,-0.36609983,-1.0337274
4,18,0.63390017,0.65718913,-0.4993473,0.8213065,1.1565365,0.18740636
4,19,0.65718913,0.3588784,0.8213065,-0.69573706,-0.46242812,-1.3529263
4,20,0.3588784,0.45287362,-0.69573706,0.78480405,1.1486107,0.42592564
4,21,0.45287362,0.4511217,0.78480405,1.0,-0.33368236,0.5471264
4,22,0.4511217,0.44196904,1.0,-0.25046867,-0.55803096,-0.70159036
4,23,0.44196904,0.58561665,-0.25046867,0.98357844,0.8360853,0.5416094
4,24,0.58561665,0.6221865,0.98357844,-0.75623065,-0.36139196,-1.3418473
4,25,0.6221865,0.6746335,-0.75623065,0.8554354,1.4308641,0.23324889
4,26,0.6746335,0.4654962,0.8554354,-0.82094437,-0.38993916,-1.4955778
4,27,0.4654962,0.5399401,-0.82094437,-0.33551395,1.3608844,-0.80101013
4,28,0.5399401,0.6338796,-0.33551395,-0.35888982,0.96939355,-0.89882994
4,29,0.6338796,0.56051767,-0.35888982,0.4903776,0.9194075,-0.143502
4,30,0.56051767,0.47665697,0.4903776,-0.22788173,-0.013720632,-0.7883994
4,31,0.47665697,0.38031253,-0.22788173,0.9054915,0.60819423,0.4288345
4,32,0.38031253,0.5481621,0.9054915,0.54697263,-0.35732937,0.1666601
4,33,0.5481621,0.678942,0.54697263,-0.80256665,0.13196939,-1.3507288
4,34,0.678942,0.6271205,-0.80256665,0.87768465,1.4296871,0.19874263
4,35,0.6271205,0.5426314,0.87768465,-0.52290446,-0.33505327,-1.1500249
4,36,0.5426314,0.43105498,-0.52290446,0.18002337,0.95395947,-0.36260802
4,37,0.43105498,0.6752003,0.18002337,-0.862055,0.4951769,-1.29311
4,38,0.6752003,0.67211986,-0.862055,0.6788522,1.5341749,0.003651917
4,39,0.67211986,0.4525874,0.6788522,-0.04454717,-0.2262648,-0.71666706
4,40,0.4525874,0.5778914,-0.04454717,1.0,0.62243855,0.54741263
4,41,0.5778914,0.34642133,1.0,0.8063056,-0.65357864,0.22841418
4,42,0.34642133,0.632204,0.8063056,-0.76199955,-0.17410159,-1.1084208
4,43,0.632204,0.44301844,-0.76199955,0.78727627,1.205018,0.15507227
4,44,0.44301844,0.58880085,0.78727627,0.9559232,-0.19847542,0.51290476
4,45,0.58880085,0.53745466,0.9559232,-0.523925,-0.41846853,-1.1127259
4,46,0.53745466,0.4607042,-0.523925,-0.2579099,0.9846292,-0.79536456
4,47,0.4607042,0.50413275,-0.2579099,0.6647566,0.76204264,0.20405239
4,48,0.50413275,0.36834997,0.6647566,0.6943516,-0.29640663,0.19021887
4,49,0.36834997,0.37230754,0.6943516,0.6848422,-0.32204407,0.31649226
5,0,0.37230754,0.19771905,0.6848422,0.9512366,-0.4871232,0.57892907
5,1,0.19771905,-0.42913812,0.9512366,0.38837394,-1.3803747,0.19065489
5,2,-0.42913812,-0.41274977,0.38837394,-0.57097197,-0.80112374,-0.14183384
5,3,-0.41274977,0.11138702,-0.57097197,0.6869609,0.682359,1.0997107
5,4,0.11138702,0.5913714,0.6869609,0.62135744,-0.09558946,0.5099704
5,5,0.5913714,0.43426958,0.62135744,0.6135373,-0.18708786,0.022165895
5,6,0.43426958,0.6944245,0.6135373,-1.0,0.0808872,-1.4342695
5,7,0.6944245,0.5957886,-1.0,-0.5788171,1.5957886,-1.2732416
5,8,0.5957886,0.41353184,-0.5788171,0.264346,0.99234897,-0.3314426
5,9,0.41353184,0.47103813,0.264346,0.911049,0.20669213,0.49751717
5,10,0.47103813,0.6471878,0.911049,0.5741469,-0.26386118,0.10310879
5,11,0.6471878,0.61375004,0.5741469,-0.36321992,0.039603114,-1.0104077
5,12,0.61375004,0.53902566,-0.36321992,-0.49865237,0.9022456,-1.1124024
5,13,0.53902566,0.6542741,-0.49865237,-0.2406436,1.1529264,-0.7796693
5,14,0.6542741,0.3860743,-0.2406436,0.855629,0.6267179,0.20135492
5,15,0.3860743,0.48458686,0.855629,0.2959923,-0.37104216,-0.09008199
5,16,0.48458686,0.6887502,0.2959923,0.15189591,0.3927579,-0.33269095
5,17,0.6887502,0.3944665,0.15189591,-0.8184208,0.24257058,-1.507171
5,18,0.3944665,0.59868157,-0.8184208,-0.044874787,1.4171023,-0.43934128
5,19,0.59868157,0.68012744,-0.044874787,-0.35625005,0.7250022,-0.9549316
5,20,0.68012744,0.5585042,-0.35625005,-0.22223124,0.9147543,-0.90235865
5,21,0.5585042,0.41046605,-0.22223124,0.89725596,0.6326973,0.33875173
5,22,0.41046605,0.4380636,0.89725596,0.71285427,-0.45919237,0.30238822
5,23,0.4380636,0.6893441,0.71285427,0.5548315,-0.023510158,0.11676791
5,24,0.6893441,0.5437411,0.5548315,-0.6519495,-0.011090398,-1.3412936
5,25,0.5437411,0.46696866,-0.6519495,0.2937982,1.1189182,-0.2499429
5,26,0.46696866,0.37099174,0.2937982,0.88877785,0.07719353,0.4218092
5,27,0.37099174,0.6111356,0.88877785,-0.12536004,-0.27764225,-0.49635178
5,28,0.6111356,0.51809293,-0.12536004,0.8838684,0.643453,0.2727328
5,29,0.51809293,0.38452685,0.8838684,-0.8838324,-0.49934155,-1.4019253
5,30,0.38452685,0.6499293,-0.8838324,-0.07862571,1.5337617,-0.46315256
5,31,0.6499293,0.62241524,-0.07862571,-0.44401902,0.701041,-1.0939484
5,32,0.62241524,0.48389897,-0.44401902,1.0,0.92791796,0.37758476
5,33,0.48389897,0.45722127,1.0,-0.56032574,-0.54277873,-1.0442247
5,34,0.45722127,0.3566152,-0.56032574,0.8754169,0.9169409,0.4181956
5,35,0.3566152,0.49955872,0.8754169,-0.22461161,-0.37585816,-0.5812268
5,36,0.49955872,0.5161133,-0.22461161,0.83871007,0.7407249,0.33915135
5,37,0.5161133,0.36151022,0.83871007,0.7691213,-0.47719985,0.253008
5,38,0.36151022,0.5329511,0.7691213,-0.3240172,-0.23617017,-0.68552744
5,39,0.5329511,0.56982696,-0.3240172,-0.055944875,0.8938441,-0.588896
5,40,0.56982696,0.62692404,-0.055944875,0.22780111,0.6828689,-0.34202585
5,41,0.62692404,0.37287235,0.22780111,-0.48395494,0.14507124,-1.110879
5,42,0.37287235,0.630764,-0.48395494,0.17933932,1.1147189,-0.19353303
5,43,0.630764,0.5892144,0.17933932,-0.4692258,0.40987507,-1.0999898
5,44,0.5892144,0.44555923,-0.4692258,-0.42197326,0.914785,-1.0111877
5,45,0.44555923,0.4558462,-0.42197326,0.7246479,0.8778194,0.27908865
5,46,0.4558462,0.6188369,0.7246479,0.2944367,-0.105811,-0.1614095
5,47,0.6188369,0.39985558,0.2944367,0.577165,0.10541889,-0.041671872
5,48,0.39985558,0.64377266,0.577165,-0.3884778,0.066607654,-0.7883334
5,49,0.64377266,0.681442,-0.3884778,-0.029429972,1.0699198,-0.67320263
6,0,0.681442,0.056089617,-0.029429972,-0.8837365,0.08551959,-1.5651785
6,1,0.056089617,0.1307485,-0.8837365,-0.83063966,1.014485,-0.8867293
6,2,0.1307485,0.107296236,-0.83063966,-0.3131985,0.9379359,-0.44394702
6,3,0.107296236,0.432625,-0.3131985,0.48464912,0.7458235,0.3773529
6,4,0.432625,0.68007773,0.48464912,0.4629149,0.19542861,0.030289918
6,5,0.68007773,0.68767464,0.4629149,-0.64529324,0.22475973,-1.325371
6,6,0.68767464,0.4951722,-0.64529324,-0.3785671,1.1404655,-1.0662417
6,7,0.4951722,0.6762569,-0.3785671,-0.72519135,1.054824,-1.2203636
6,8,0.6762569,0.42141277,-0.72519135,0.26883602,1.1466041,-0.40742087
6,9,0.42141277,0.62089723,0.26883602,0.78125554,0.3520612,0.35984278
6,10,0.62089723,0.56378514,0.78125554,0.33205,-0.21747041,-0.28884724
6,11,0.56378514,0.6922896,0.33205,-0.50358015,0.3602396,-1.0673653
6,12,0.6922896,0.6969898,-0.50358015,0.098447904,1.2005699,-0.5938417
6,13,0.6969898,0.49782574,0.098447904,0.27248392,0.39937782,-0.42450586
6,14,0.49782574,0.53860337,0.27248392,0.61349016,0.26611945,0.11566442
6,15,0.53860337,0.5406392,0.61349016,-0.039975464,-0.07285094,-0.5785788
6,16,0.5406392,0.5366108,-0.039975464,0.39969543,0.57658625,-0.1409438
6,17,0.5366108,0.48870718,0.39969543,-0.88290447,0.08901176,-1.4195153
6,18,0.48870718,0.6861604,-0.88290447,0.16239446,1.5690649,-0.32631272
6,19,0.6861604,0.46260893,0.16239446,0.14914872,0.30021447,-0.5370117
6,20,0.46260893,0.673481,0.14914872,-0.6926336,0.5243323,-1.1552426
6,21,0.673481,0.511884,-0.6926336,0.6597258,1.2045176,-0.013755202
6,22,0.511884,0.34531844,0.6597258,0.1514762,-0.31440735,-0.36040777
6,23,0.34531844,0.37266487,0.1514762,0.43799606,0.22118866,0.09267762
6,24,0.37266487,0.5265771,0.43799606,-0.97251713,0.088581055,-1.345182
6,25,0.5265771,0.64470387,-0.97251713,0.5755153,1.617221,0.048938155
6,26,0.64470387,0.57128334,0.5755153,-0.14128971,-0.00423193,-0.7859936
6,27,0.57128334,0.4434754,-0.14128971,0.28786942,0.5847651,-0.28341392
6,28,0.4434754,0.3993805,0.28786942,-0.7403114,0.11151108,-1.1837867
6,29,0.3993805,0.52650917,-0.7403114,-0.1711691,1.2668205,-0.5705496
6,30,0.52650917,0.4683509,-0.1711691,0.6647068,0.63952,0.13819766
6,31,0.4683509,0.41264203,0.6647068,0.97436196,-0.2520648,0.50601107
