Video,Second,L_C,L_A,R_C,R_A
AAKTSE4,9.69143031273446e-15,330.9078717291227,94.25459373009225,128.6812272348583,-15.60377083
AAKTSE4,1.046028451881754e-14,360.16912649666756,-26.65690348,-51.13854524,-6.933118778
AAKTSE4,1.1229138724900622e-14,364.5148257086565,-190.4584007,-135.9560955,-63.45802228
AAKTSE4,1.1997992930983704e-14,310.5283026984233,-290.0998979,-105.1880902,-121.4018147
AAKTSE4,1.2766847137066783e-14,217.64400191041244,-268.060284,144.88324843167646,227.4010596050305
AAKTSE4,1.3535701343149864e-14,165.32414556684637,-329.3328923,123.38569817532515,381.49948943649616
AAKTSE4,1.4304555549232945e-14,142.92317811216802,-391.7121673,3.607036808,244.16105058109292
AAKTSE4,1.5073409755316022e-14,70.95221065749095,-451.5958867,96.49059766262384,220.51079354387173
AAKTSE4,1.5842263961399106e-14,82.03790986947992,-475.4762728,226.39082518405064,557.0803344864486
AAKTSE4,1.6611118167482187e-14,112.63916463702475,-440.4588812,223.09327492769944,491.57209765124736
AAKTSE4,1.7379972373565267e-14,128.62708607123562,-383.3292673,106.34350244912619,203.60608303826848
AAKTSE4,1.8148826579648348e-14,110.8494519498915,-307.1152089,30.838174414996992,97.44562398084503
AAKTSE4,1.8917680785731432e-14,107.7751511618814,-274.6500395,79.69173527,38.59960936786676
AAKTSE4,1.9686534991814513e-14,102.69307259609228,-319.50487,17.36974056896173,59.11803919933192
AAKTSE4,2.0455389197897593e-14,94.56654958585918,-326.4408117,-176.181244,138.6130346873638
AAKTSE4,-7.20E-15,93.12113768673704,-351.1600867,-281.0486933,130.37378775115116
AAKTSE4,-6.43E-15,114.62572578761497,-361.342695,-134.8041223,387.40332869372884
AAKTSE4,-5.66E-15,129.02253611071586,-404.0330811,-95.3749049,441.95731408074994
AAKTSE4,-4.89E-15,77.12712421159377,-473.5923561,-106.5591218,431.95796613443775
AAKTSE4,-4.12E-15,104.52393453469362,-465.3738533,-100.2044499,572.4186181881255
AAKTSE4,-3.35E-15,102.20407819112752,-376.7586838,-189.5131112,554.4870480195914
AAKTSE4,-2.58E-15,103.22533295867143,-371.370181,-325.6939948,737.6599222955011
AAKTSE4,-1.82E-15,101.8043655039943,-378.8483449,-322.2237673,517.4105743
AAKTSE4,-1.05E-15,89.37784249376122,-372.1820643,-327.2913176,492.3178930695438
AAKTSE4,-2.78E-16,58.44131948,-363.4468949,-340.78109,511.8407673454536
AAKTSE4,4.910760344075205e-16,41.26479647329497,-382.1928366,-380.1830847,390.80253051025244
AAKTSE4,1.2599302404906012e-15,-122.4083932,-479.736556,-300.370635,533.1154047861623
AAKTSE4,2.028784446573682e-15,-260.6282495,-559.185831,-1.842629687,598.4138346
AAKTSE4,2.7976386526567625e-15,-314.8669948,-589.5617726,-8.53684661,438.0422644490937
AAKTSE4,3.566492858739843e-15,-195.1635178,-694.4477143,27.527825356235283,375.9051387250037
AAKTSE4,4.335347064822924e-15,-175.8344852,-761.8114337,-22.09305823,346.75245744535823
AAKTSE4,5.104201270906005e-15,-124.2554527,-766.4218198,5.108280399088848,549.3364428323794
AAKTSE4,2.0083910192191092e-14,-78.7508646,-721.103317,-43.25704764,420.2370948860672
AAKTSE4,2.0852764398274173e-14,-45.74405428,-720.2781476,-55.97682011,591.1577469397549
AAKTSE4,7.410763889155272e-15,-70.43724395,-703.1740892,82.77835690276295,545.5647626298069
AAKTSE4,8.179618095238352e-15,43.37734414874171,-693.2778087,318.02696826257403,699.2701621582416
AAKTSE4,8.948472301321433e-15,87.17415447184177,-697.7648614,404.6094180062228,645.0841475452628
AAKTSE4,9.717326507404514e-15,91.31874257271967,-725.4985809,364.99964552764965,531.3203551545063
AAKTSE4,1.0486180713487594e-14,90.44999734026459,-769.3923003,215.79542860463235,750.9787849859721
AAKTSE4,1.1255034919570675e-14,150.79125210780947,-820.958242,151.92010057050317,674.0716592618819
AAKTSE4,1.2023889125653756e-14,216.74695131979834,-644.8652947,237.78143920304097,519.6234224266809
AAKTSE4,1.2792743331736837e-14,101.05487275400925,-622.4012364,131.14055561335678,360.61296336925744
AAKTSE4,1.3561597537819916e-14,109.85834974377714,-750.017178,53.76189424589509,410.15361542294534
AAKTSE4,1.4330451743902998e-14,114.06404895576605,-828.676453,-26.22565601,464.4864896988562
AAKTSE4,1.5099305949986082e-14,102.67530372330995,-869.4201725,-128.9143174,387.5660306
AAKTSE4,1.5868160156069162e-14,104.23069990499683,-947.1173262,-136.0985343,428.3755715840088
AAKTSE4,1.663701436215224e-14,92.85559104,-995.244278,-35.96330678,705.9037236376965
AAKTSE4,3.195013853033342e-15,107.45351247038859,-990.7257752,45.55192074191755,773.6468756913845
AAKTSE4,3.963868059116423e-15,102.49476723793349,-989.812828,85.03659270778829,722.3597499672952
AAKTSE4,4.7327222651995034e-15,113.19824422770039,-1011.130992,107.64237578477113,572.1281797987601
AAKTSE4,5.501576471282584e-15,115.61172121746728,-1061.290267,59.57593663953091,491.77883185244787
AAKTSE4,6.270430677365665e-15,135.05297598501215,-1075.583986,52.761719716513696,664.6783727950248
AAKTSE4,7.039284883448746e-15,176.70867519700104,-947.2232613,53.423058349051466,668.7601359598236
AAKTSE4,7.808139089531826e-15,255.23659663121293,-839.0092029,35.59439698158927,608.9374546801783
AAKTSE4,8.576993295614907e-15,78.47229584320183,-653.1762557,31.132604300996036,536.3514400671992
AAKTSE4,9.345847501697987e-15,3.319106166301738,-640.9877529,125.58929646888788,555.2954254542204
AAKTSE4,1.0114701707781068e-14,9.247027601,-693.9748057,52.661746212536656,703.5682997301308
AAKTSE4,1.0883555913864147e-14,-8.375050965,-525.3429695,178.68086262285243,734.4167295615966
AAKTSE4,1.1652410119947231e-14,-38.62046286,-468.3322445,150.41442347761225,641.3540482819504
AAKTSE4,1.2421264326030312e-14,-29.09698587,-525.6670751,112.8379843,614.8047003356384
AAKTSE4,-1.02E-15,29.56649112,-543.6530167,214.0926562982438,864.0075746115481
AAKTSE4,-2.52E-16,63.919968104903056,-447.7867362,304.64510604189263,806.2560044430139
AAKTSE4,5.169722290775737e-16,206.4745562057809,-521.8815667,291.0197780077634,635.7966564967023
AAKTSE4,1.2858264351606544e-15,184.37692208443687,-535.6908417,190.29556108474623,605.8573085503896
AAKTSE4,2.054680641243735e-15,112.40039907420372,-450.5312278,153.14912193950627,702.5679606040774
AAKTSE4,2.8235348473268157e-15,121.84387606397064,-426.052725,196.8557130972968,583.5513399304922
AAKTSE4,3.5923890534098956e-15,127.71401972040354,-438.3675555,160.84291031569356,435.1492647
AAKTSE4,4.361243259493002e-15,99.85860782128141,-454.461275,15.135360059342268,441.62436120958483
AAKTSE4,5.130097465576083e-15,91.68430703,-480.0483277,-106.5133013,577.7905688188287
AAKTSE4,2.0109806386861167e-14,85.40111735637122,-496.5353805,-186.6097405,747.1056653169604
AAKTSE4,2.0878660592944248e-14,88.84348323502708,-534.2124333,-217.8228463,589.8818729262042
AAKTSE4,2.1647514799027332e-14,91.77473800257197,-556.4617083,-153.334841,698.5314138687811
AAKTSE4,8.205514289908406e-15,91.66821499233887,-605.7143166,-106.8723912,567.5931770335799
AAKTSE4,8.974368495991512e-15,96.65169198210577,-614.3347027,-116.8632748,538.0827179761566
AAKTSE4,9.743222702074592e-15,144.76516897187264,-621.437311,-9.630825068,777.0711478076225
AAKTSE4,1.0512076908157671e-14,86.94975707275063,-633.1932527,25.39162467520096,843.9817998613103
AAKTSE4,1.1280931114240754e-14,-70.59009927,-633.9691943,28.630741085516668,655.983563
AAKTSE4,1.2049785320323834e-14,-80.97551117,-640.4506915,-49.40125362,502.0664373
AAKTSE4,1.2818639526406917e-14,-139.1809231,-648.5021887,42.897862795036964,608.3993116
AAKTSE4,1.3587493732489996e-14,-171.4074461,-687.923686,201.78920142757488,760.2977414093946
AAKTSE4,1.4356347938573076e-14,-168.4039691,-723.0851832,233.9394289490017,780.8583934630825
AAKTSE4,1.5125202144656157e-14,-164.7927143,-680.2522359,122.59521202598435,592.5701566278813
AAKTSE4,1.5894056350739238e-14,-169.8136818,-663.8392887,79.06543954741072,537.8330309037913
AAKTSE4,1.6662910556822318e-14,-38.11353812,-650.2296748,55.472636765807316,545.2630768968727
AAKTSE4,1.7431764762905402e-14,120.09216109176359,-636.7345053,199.85256125693104,731.7921127889447
AAKTSE4,3.989764253786501e-15,60.91674919264176,-609.8026692,33.341677667246614,583.8816537315215
AAKTSE4,4.758618459869582e-15,1.132448404631365,-585.1819442,-5.358094811,542.0045280074312
AAKTSE4,5.5274726659526625e-15,-50.97185238,-516.4545525,-81.8489784,451.9729578388972
AAKTSE4,6.296326872035743e-15,69.14384683,-444.7671609,-75.0209731,432.9313876703628
AAKTSE4,7.065181078118824e-15,279.9462127072651,-722.037547,-44.24852336,641.4542619462728
AAKTSE4,7.834035284201905e-15,240.63524525258688,-837.2179331,-5.209406948,551.2871362221829
AAKTSE4,8.602889490284985e-15,92.75650002013181,-736.2049858,24.783042795807475,631.9811216092045
AAKTSE4,9.371743696368066e-15,-22.86224521,-588.1031497,133.06215920612317,634.0362181073363
AAKTSE4,1.0140597902451148e-14,-111.8487682,-605.9846469,90.59349783866105,685.4524257165793
AAKTSE4,1.0909452108534227e-14,-80.30751346,-642.6183663,0.071503138,718.1719666591558
AAKTSE4,1.1678306314617308e-14,58.36818575697738,-692.0476413,-59.51665318,671.6784772987027
AAKTSE4,1.2447160520700387e-14,50.05499608,-637.5002497,-1.476930708,737.3088263220875
AAKTSE4,1.3216014726783471e-14,247.84513973651116,-561.2550802,57.865519035479124,595.1505894868865
AAKTSE4,-2.26E-16,360.77639450405604,-594.0143552,-18.48465748,530.5419486112812
AAKTSE4,5.428684237476521e-16,198.58542704937793,-729.2802968,-79.11291481,551.9496714
AAKTSE4,1.3117226298307328e-15,12.09557070581181,-531.0062385,-137.2560206,396.52143453683874
AAKTSE4,2.080576835913814e-15,77.18904769557872,-655.6821802,-140.4591264,216.0531977016376
AAKTSE4,2.8494310419968937e-15,206.00808024090165,-834.6425663,-173.09001,170.28162753310343
AAKTSE4,3.618285248079975e-15,161.11822389733456,-755.8773968,-216.8197825,154.5922795867911
AAKTSE4,4.3871394541630555e-15,77.17503422,-607.2666718,-134.7306661,462.5040428
AAKTSE4,5.155993660246136e-15,-93.93704435,-547.4626134,127.91511698467146,758.8346948052779
AAKTSE4,5.924847866329217e-15,149.3730993110802,-559.8785551,100.22090006165425,612.9353468589658
AAKTSE4,6.6937020724122975e-15,238.57990963418007,-671.2056079,-54.31220575,503.77377669043125
AAKTSE4,7.462556278495378e-15,142.79338662394693,-535.1071051,-114.1064227,296.39331763300834
AAKTSE4,8.231410484578459e-15,-37.2842475,-480.9908245,-135.0339729,181.90730302002913
AAKTSE4,9.000264690661541e-15,-64.5896594,-594.0523217,-129.6204121,169.20351062927293
AAKTSE4,-4.44E-15,-60.96618241,-653.2115967,-130.2735179,183.42860712740475
AAKTSE4,-3.67E-15,60.339516805236556,-611.6008717,-75.95551259,159.81925918109258
AAKTSE4,-2.90E-15,-44.00922843,-475.8445911,-179.8930628,202.5299112347804
AAKTSE4,-2.14E-15,-55.7924181,-431.3305328,-261.629502,173.5261188440238
AAKTSE4,1.2844535721076968e-14,-37.47227445,-429.0475856,-317.3626078,260.78121534215603
AAKTSE4,1.3613389927160047e-14,-21.66990857,-412.0946383,-270.1679358,617.5452007291769
AAKTSE4,1.4382244133243133e-14,-6.224209357,-407.6316911,-165.614072,564.6760548030667
AAKTSE4,1.515109833932621e-14,44.554823188282874,-356.1442994,-25.21414746,808.4587270587755
AAKTSE4,1.591995254540929e-14,155.6238557,-443.9680188,27.88719117353544,692.2560457791295
AAKTSE4,1.668880675149237e-14,235.19511050114966,-562.3250716,113.01852980607333,807.1444756105951
AAKTSE4,1.7457660957575452e-14,161.65969860202856,-484.7576799,180.50764621638913,746.0329054
AAKTSE4,1.8226515163658533e-14,103.04681195543044,-446.1041266,113.8789848489269,780.1057797179707
AAKTSE4,1.8995369369741617e-14,47.54776369267253,-494.9740077,81.06921237035368,754.3664317716585
AAKTSE4,5.553368860622716e-15,108.90901846021725,-566.7510605,94.66610655844748,596.9026394
AAKTSE4,6.3222230667057956e-15,93.04471767220613,-618.8236688,100.72855630209628,625.5566247679233
AAKTSE4,7.091077272788877e-15,93.58263910641702,-617.7462771,135.5032282679681,813.5683879327221
AAKTSE4,7.859931478871958e-15,83.02944942951794,-612.0955521,165.20012245606085,773.1290399864099
AAKTSE4,8.628785684955038e-15,72.36292642,-562.4026049,172.5581277552657,817.3196920400976
AAKTSE4,9.397639891038119e-15,68.29640340905169,-511.8785465,51.290577498914494,810.4803440937856
AAKTSE4,1.01664940971212e-14,7.555435954374582,-458.7300437,-84.24919498,680.5809961474733
AAKTSE4,1.093534830320428e-14,-6.186642611,-410.4115409,-38.51785635,746.7794259789389
AAKTSE4,1.170420250928736e-14,78.79572326724136,-449.6597048,47.42792672986185,838.710078
AAKTSE4,1.2473056715370442e-14,230.80031136811925,-481.4045354,-197.0851791,625.1151745307587
AAKTSE4,1.3241910921453522e-14,211.8871216912194,-564.5315881,-241.1982849,806.9736043622246
AAKTSE4,1.4010765127536603e-14,53.95726534765307,-640.0275298,-127.5180574,621.5553675270235
AAKTSE4,5.687646184177053e-16,17.612964559641846,-665.8723603,-128.328941,648.8404640251562
AAKTSE4,1.337618824500786e-15,61.85088599385382,-631.6549686,-239.9420468,657.6522271899547
AAKTSE4,2.106473030583867e-15,100.02769631695372,-610.6420214,-287.3073748,577.3362125769759
AAKTSE4,2.8753272366669473e-15,24.22339552894259,-654.0746297,-234.8360362,532.4490868528867
AAKTSE4,3.644181442750041e-15,11.422428074265508,-614.5572381,-225.4135864,755.6897389065734
AAKTSE4,4.413035648833121e-15,-12.80965049,-646.3454019,-30.18113669,821.0781687380393
AAKTSE4,5.181889854916202e-15,-111.9961735,-663.0902325,-125.4864647,689.4388208
AAKTSE4,5.950744060999283e-15,-196.877141,-713.445063,-92.50179276,833.6505839565259
AAKTSE4,6.7195982670823625e-15,-284.8925529,-742.4976714,-154.7171208,656.0279026768808
AAKTSE4,7.488452473165444e-15,-251.8779648,-788.3025019,-177.1991155,610.8618880639021
AAKTSE4,8.257306679248525e-15,41.715512235088866,-840.0817769,-123.3766657,453.83365122870106
AAKTSE4,9.026160885331604e-15,95.71232255818875,-878.1288297,-85.99532712,467.22208106016626
AAKTSE4,9.795015091414686e-15,86.32246621462264,-896.631438,-68.61065515,458.4793998
AAKTSE4,-3.65E-15,85.07594320438952,-905.4184907,-7.399316517,639.8956073897641
AAKTSE4,-2.88E-15,91.59942019415642,-957.7977657,-177.2979779,782.4395927767856
AAKTSE4,-2.11E-15,92.26845274,-986.8114852,-310.494417,858.0246892749175
AAKTSE4,-1.34E-15,95.20637417,-986.8229824,-117.978634,669.4031191063833
AAKTSE4,-5.72E-16,87.11985116345707,-986.8344796,129.19603801315748,749.4859934
AAKTSE4,1.9728561271119155e-16,68.10999481989099,-995.3126435,24.440709979028817,611.6266454
AAKTSE4,9.661398187942722e-16,40.66347180965786,-1006.646363,112.52315972267803,769.9172974896687
AAKTSE4,1.734994024877353e-15,56.78139324386875,-958.1023046,85.63116502188181,739.8801717655787
AAKTSE4,2.5038482309604336e-15,67.73375912252467,-914.7304684,104.88694809886464,724.8186015970444
AAKTSE4,3.2727024370435147e-15,74.43168055673553,-842.0197434,61.97050895362471,619.1981425396211
AAKTSE4,1.8252411358328602e-14,128.75071310205846,-827.8834629,-27.95259686,601.6099057
AAKTSE4,4.810410849209688e-15,179.81752342515833,-965.9305156,-16.41236934,487.57833553588586
AAKTSE4,5.579265055292769e-15,234.4710004149252,-755.1586795,-62.71880848,448.43009870068465
AAKTSE4,6.3481192613758496e-15,-15.57996704,-747.4668434,-59.62302541,417.3118618654835
AAKTSE4,7.11697346745893e-15,-193.4898234,-761.3738961,-89.35057566,630.3047361413933
AAKTSE4,7.885827673542011e-15,-274.4219019,-667.7409489,-91.72479258,725.1387215284151
AAKTSE4,1.5492545220241026e-15,-212.6262027,-621.131335,-44.46234284,825.0471513598799
AAKTSE4,2.318108728107183e-15,-89.15494797,-647.9439433,55.353440236149744,775.2411367469017
AAKTSE4,3.0869629341902637e-15,-56.24924876,-653.6087739,123.1092233131325,909.5073443561446
AAKTSE4,3.8558171402733436e-15,-25.29466066,-639.8447155,147.0194508345593,735.5557741876105
AAKTSE4,4.624671346356425e-15,23.247705221949552,-609.1839905,7.998567245,591.1308706857428
AAKTSE4,5.393525552439506e-15,9.453404433938275,-512.8543766,-17.88009412,774.0070782949861
AAKTSE4,1.3267807116123588e-14,16.246881423705133,-518.2014294,-20.26431105,647.4166192375626
AAKTSE4,6.9312339646056805e-15,1.3025806356947554,-551.407371,-15.0518613,756.3106046245837
AAKTSE4,7.70008817068876e-15,15.009390958794931,-696.9271511,-44.94941156,631.8990344560494
AAKTSE4,8.468942376771841e-15,237.23842350411778,-751.5336988,-59.00140626,567.4174642875153
AAKTSE4,9.237796582854922e-15,94.00634493832867,-593.2274182,-41.40895652,496.81811634120294
AAKTSE4,1.0006650788938017e-14,91.24759970587357,-473.9366932,141.88571545041768,674.4232128393348
AAKTSE4,1.0775504995021096e-14,-17.8089233,-451.683746,76.45372074962344,667.9327537819119
AAKTSE4,4.4389318435031745e-15,-71.75797157,-494.3279705,-45.53827395,760.2811836133775
AAKTSE4,5.207786049586268e-15,-182.6508582,-479.0634071,-11.75915754,863.1929467781763
AAKTSE4,5.976640255669349e-15,-251.9796034,-418.7649043,-15.10781891,719.4735988318643
AAKTSE4,6.745494461752429e-15,-350.0905709,-527.6264015,-59.32759139,717.6542509
AAKTSE4,7.514348667835511e-15,-353.6026495,-551.6790098,-14.55958609,848.0904584947958
AAKTSE4,8.28320287391859e-15,-289.8758391,-570.6993959,11.249227292325243,783.5591913565636
AAKTSE4,1.946629722400682e-15,-294.6423622,-574.709782,-57.74024216,622.2862070466155
AAKTSE4,2.7154839284837626e-15,-207.6388852,-675.4123903,-96.69223686,496.63019243363624
AAKTSE4,3.4843381345668433e-15,-138.4298526,-593.0849987,-127.5453427,450.24306670954707
AAKTSE4,4.253192340649924e-15,-229.2808201,-513.6987181,-52.95178181,569.7781632
AAKTSE4,5.0220465467330046e-15,-267.0373431,-697.2413264,65.7773346,934.3699263724787
AAKTSE4,5.790900752816085e-15,-388.292755,-637.0683792,0.5708954511889957,787.2794673150546
AAKTSE4,6.559754958899166e-15,-509.0781669,-577.6420986,-65.71443258,912.3645638131864
AAKTSE4,2.2318180738125743e-16,-544.8846899,-596.6391514,-128.6186495,879.6207714224303
AAKTSE4,9.92036013464338e-16,-546.772324,-644.1462042,-59.65508865,757.2480901
AAKTSE4,8.86631757714842e-15,-545.2310692,-688.404368,-89.62375002,682.8242977520279
AAKTSE4,9.6351717832315e-15,-522.45537,-725.683643,-58.49715886,662.9606063713719
AAKTSE4,1.0404025989314582e-14,-522.7241153,-838.2595847,-9.568850531,852.3911574149595
AAKTSE4,1.1172880195397664e-14,-561.3206383,-863.9644152,-62.40528968,907.8229205797583
AAKTSE4,4.836307043879754e-15,-568.5671613,-857.0503569,-31.91395104,757.5646837445571
AAKTSE4,5.605161249962835e-15,-591.9992399,-870.090743,-139.7337235,785.0197802426893
AAKTSE4,6.3740154560459146e-15,-604.3502073,-908.1633513,-66.01905156,989.1059878519328
AAKTSE4,7.142869662128996e-15,-618.6367303,-889.6248485,-108.2482685,886.4266399056206
AAKTSE4,7.911723868212077e-15,-381.4032533,-875.8507902,-98.16304096,741.1772919593084
AAKTSE4,8.680578074295157e-15,-140.8319986,-834.2978429,-85.55614677,725.7257217907741
AAKTSE4,9.449432280378238e-15,-7.716299348,-794.5004513,-109.6625859,734.6585960666841
AAKTSE4,3.11285912886033e-15,116.01717764156857,-792.6108374,-85.10124728,899.4881370092598
AAKTSE4,3.88171333494341e-15,107.57398796466849,-771.2990012,-42.69213087,976.6199001740596
AAKTSE4,4.650567541026491e-15,113.82413162110232,-721.2638318,137.50365220433343,847.5027744499696
AAKTSE4,5.4194217471095715e-15,38.13871972198022,-669.3597734,174.85721305909226,752.6467598369908
AAKTSE4,6.188275953192652e-15,-62.85669218,-602.0079373,154.15966280274182,680.0918563
AAKTSE4,6.957130159275733e-15,-63.42765963,-602.0649901,101.9987792130578,677.8525084
AAKTSE4,6.205570077578243e-16,43.93803958,-727.1498206,-18.18321549,768.0709382202765
AAKTSE4,1.389411213840905e-15,284.25484990326976,-816.0568734,-76.56076574,922.1838124961866
AAKTSE4,2.1582654199239857e-15,128.4349935597037,-630.262815,-104.7738716,805.7877978832076
AAKTSE4,2.9271196260070663e-15,95.09958166058158,-718.9376456,-112.3803107,781.7251166035621
AAKTSE4,3.695973832090153e-15,74.50639198368148,-824.9635872,-56.4723054,804.4291019905833
AAKTSE4,1.1570255395774236e-14,46.775424529004376,-901.6873067,118.29125545272957,1006.7864207109377
AAKTSE4,5.233682244256327e-15,68.12556818543825,-915.0388039,202.31592741860035,828.0526283201814
AAKTSE4,6.002536450339408e-15,25.31237850853814,-960.5303011,112.95171049558326,800.5921692627578
AAKTSE4,6.771390656422489e-15,11.836966609416026,-953.5240205,153.07082690589897,980.7261546497792
AAKTSE4,7.540244862505571e-15,11.70266582140521,-933.66774,111.90327664954773,917.6001400368001
AAKTSE4,8.30909906858865e-15,-80.58052386,-818.0625705,-81.97871805,725.6396809793767
AAKTSE4,9.07795327467173e-15,-179.1959358,-721.0729566,-150.3962683,698.6558885886207
AAKTSE4,9.846807480754811e-15,-223.8902365,-730.7088983,-88.37492968,708.5954295311965
AAKTSE4,3.5102343292369028e-15,-128.1367596,-807.6692844,-44.19359104,878.9516371404404
AAKTSE4,4.2790885353199834e-15,-57.03439367,-842.8063371,78.33219203446009,916.3711780830172
AAKTSE4,5.047942741403064e-15,-115.1109167,-720.0489455,81.99130844477548,792.7329412
AAKTSE4,5.816796947486145e-15,-68.68632858,-707.3648871,-88.32290848,519.6358155
AAKTSE4,6.5856511535692254e-15,-67.49951826,-760.1763843,-30.5271254,384.54424535519166
AAKTSE4,3.8017916808518115e-15,60.18284761819594,-949.3189926,-27.65800899,374.43934185332387
AAKTSE4,4.570645886934892e-15,-186.8403421,-762.5771565,68.63332964159363,400.7355494625673
AAKTSE4,5.339500093017973e-15,-183.3696934,-611.7864315,-30.07977617,418.76620151625474
AAKTSE4,2.555640620300559e-15,-115.0589436,-650.1412621,-64.73621532,282.10796468105383
AAKTSE4,6.877208505184147e-15,-60.86657776,-724.3538704,-7.280432239,197.54750562363068
AAKTSE4,7.646062711267227e-15,9.998010344808389,-775.6342565,55.36868417174481,147.93815767731854
AAKTSE4,4.8622032385498135e-15,19.311487334575297,-728.1135315,141.4289116931716,173.92436528656233
AAKTSE4,5.631057444632894e-15,45.52829766,-735.6850287,64.29358366,255.58501734025015
AAKTSE4,6.399911650715975e-15,59.418441314109074,-763.5887481,104.69492229158118,661.4901138
AAKTSE4,3.616052177998561e-15,69.92414053,-782.8713564,153.8818164796743,737.1129881142917
AAKTSE4,4.384906384081642e-15,13.645395293642865,-726.2617425,-50.57462267,591.5514179457576
AAKTSE4,5.153760590164722e-15,-28.10223883,-689.5732397,-103.8255063,531.4154033327787
AAKTSE4,2.3699011174473083e-15,-28.87431739,-707.7102925,-68.82972318,599.5627220531333
AAKTSE4,3.138755323530389e-15,-102.9541737,-739.7329008,-62.7039401,874.3167074
AAKTSE4,3.9076095296134705e-15,-59.48736341,-767.5710647,-82.32482369,699.6218039382869
AAKTSE4,4.67646373569655e-15,-36.32055309,-816.7481175,-146.4734851,573.0146782141967
AAKTSE4,5.4453179417796366e-15,-48.30040943,-853.592948,-1.957701981,780.1253302678845
AAKTSE4,6.214172147862718e-15,-90.65471022,-895.9966675,87.13696998442231,764.0059823215724
AAKTSE4,6.983026353945799e-15,-148.9334555,-894.1270536,117.72719750584909,640.7066343752601
AAKTSE4,4.199166881228385e-15,-197.8888674,-899.9574397,156.06631391616492,832.5417309
AAKTSE4,4.9680210873114654e-15,-192.8198348,-887.880048,90.65209699314713,795.3857162604138
AAKTSE4,5.736875293394546e-15,-269.16858,-949.2037674,62.267880070129515,683.8785905363236
AAKTSE4,2.9530158206771317e-15,-333.4995475,-908.8719313,13.424774258222708,862.8625759233444
AAKTSE4,3.721870026760216e-15,-294.8994038,-770.5312063,-30.31610933,840.3298946436993
AAKTSE4,4.490724232843297e-15,-152.3825935,-679.7715924,-165.0914374,673.5705467
AAKTSE4,1.7068647601258829e-15,-176.5024499,-628.0342007,-168.0134321,607.9067543066307
AAKTSE4,2.4757189662089634e-15,-182.7967506,-580.9679201,-137.0109823,721.9718508047628
AAKTSE4,6.797286851092545e-15,-8.756606991,-511.0771951,-12.9207548,906.1136139695616
AAKTSE4,4.013427378375128e-15,-70.91646333,-493.9186923,-15.33719395,800.9331549121383
AAKTSE4,3.0059247450579612e-15,-45.49631968,-512.4168562,-48.7547442,790.8071402991592
AAKTSE4,5.5511357905412916e-15,-74.21506491,-534.9216868,-126.7200722,726.544459
AAKTSE4,4.543633157224126e-15,-81.38158792,-574.0976284,-217.7165114,718.1251110732018
AAKTSE4,3.5361305239069626e-15,-44.38699982,-656.6746812,-132.0551727,709.0357631268896
AAKTSE4,4.304984729990043e-15,-124.9868562,-591.7961784,-184.5360563,778.4264151805775
AAKTSE4,3.2974820966728767e-15,-57.32893473,-567.2498978,-83.65138437,844.5181783453763
AAKTSE4,5.8426931421562074e-15,364.37232003781514,-461.9791728,123.37439870343755,827.8388303990641
AAKTSE4,4.835190508839041e-15,392.7757970275821,-423.01067,154.49129289153137,686.5083713416409
AAKTSE4,3.827687875521874e-15,-0.480725983,-338.6921672,237.13040930184715,469.04902339532873
AAKTSE4,4.596542081604955e-15,-150.3816934,-333.1681089,148.5250812677183,287.18523100457253
AAKTSE4,3.589039448287788e-15,-201.853772,-235.3551617,119.62864212247865,111.89143861381561
AAKTSE4,2.5815368149706216e-15,-252.1047395,186.50778557117107,-28.77001924,-304.114576
AAKTSE4,5.126747860453953e-15,-197.546818,219.21184391552052,-66.8075695,-501.7083684
AAKTSE4,4.119245227136788e-15,-59.80334103,383.34256892653696,86.98710246453675,-527.5488274
AAKTSE4,4.8880994332198675e-15,-87.54986404,472.8488494931074,142.74177443040782,-342.4792865
AAKTSE4,3.880596799902702e-15,-258.2186093,405.20068561523374,110.86866861850072,-399.8686345
AAKTSE4,4.6494510059857855e-15,-320.821799,707.6814106262498,139.56889613992809,-414.463538
AAKTSE4,3.641948372668619e-15,-264.3894331,840.3143578594876,207.48356810579935,-370.5151081
AAKTSE4,3.522624159051576e-15,-302.7926228,1055.610638426059,209.3804622938928,-415.8655672
AAKTSE4,4.291478365134658e-15,-160.9602569,1172.8569189926304,196.55402314865287,-489.523804
AAKTSE4,4.172154151517615e-15,-115.6190021,1072.729866225868,170.12425067007968,-517.173152
AAKTSE4,3.1646515182004485e-15,-112.3377473,800.9283690146613,186.61447819150675,-449.5091666
AAKTSE4,3.9335057242835316e-15,-112.7520481,682.7168718034545,209.4947057129333,-396.3818479
AAKTSE4,3.8141815106664886e-15,-174.7107934,704.7153745922478,182.46604434547126,-364.4367514
AAKTSE4,3.694857297049447e-15,-305.4528719,959.9938773810413,187.72516075578682,-374.6505437
AAKTSE4,4.019622293282467e-15,-333.2782838,901.7868246142789,166.02538827721364,-419.8365584
AAKTSE4,3.4562088698153628e-15,-298.8670291,977.5931051808507,152.17783802086262,-450.6303507
AAKTSE4,3.558929261123352e-15,-247.8646632,1174.9793857474217,34.66917665340052,-452.1019209
AAKTSE4,3.66164965243134e-15,-238.0411862,1114.1634440917703,-25.33392916,-475.9979355
AAKTSE4,3.653347741276814e-15,-152.0610425,1160.8708357694525,-53.6003683,-470.2139501
